Step,Scaffold,SMILES,Metadata,SA Score,total_score,ID
2950.0,C1=CC2[SH+]CC3CC4OC4C32C2CC3CCCC3CC12,CC=C(C)C(=O)C1C(O)C(C(C)=O)C2(COC(C)=O)C(C)(C)C3C=C(C)C4[S+]([O-])CC5(OC)C(O)C6(CO)OC6C45C3C(OC)C12O,,7.162103652954102,7.162103652954102,Explorative Behaviour with High Threshold_5770
2956.0,C1CC2C3COCOC(CCC4(C1)CCCC24)[SH+]3,CC(=O)OC1CC(C)(O)C23C(C)C(OC(C)=O)C(O)C(CO)(C4C(OC(C)=O)OC(C)(C)OC(C)(C(OC(C)=O)C2OC(C)=O)[S+]4[O-])C13,,7.1620683670043945,7.1620683670043945,Explorative Behaviour with High Threshold_5771
2928.0,O=C1CC2COC23C[SH+]C(C3)O1,CC1(O)C2OC(=O)C(O)(CO)C3(O)COC13C[S+]2[O-],,7.161838054656982,7.161838054656982,Explorative Behaviour with High Threshold_5772
2947.0,C1CC2CCC1OC1C3OC(CC21)[SH+]3,C=C(C)C1C2CC(C)(O)C(O)(C1OC(=O)C(C)=CC)C1(CO)CC3(O)OC(C1O2)[S+]3[O-],,7.16169548034668,7.16169548034668,Explorative Behaviour with High Threshold_5773
2947.0,O=C1C=CCC2[SH+]C1C1CC3COC1C32,CC1(C)OC2(O)C3C(O)C1C2(C)C1CC=CC(=O)C3(C)[S+]1[O-],,7.16165018081665,7.16165018081665,Explorative Behaviour with High Threshold_5774
2935.0,C=C1CC2CC3CC4[SH+]C(C(OC(=O)c5ccoc5)C5CCCC45)C23C1=O,C=C1CC2C(C)(C)C3C(O)C4(O)[S+]([O-])C(C(OC(=O)c5ccoc5)C5(OC(C)=O)CCC(C)(C)C54O)C23C1=O,,7.161563396453857,7.161563396453857,Explorative Behaviour with High Threshold_5775
2961.0,C=C1C(=O)OC2[SH+]CCC23CCCCC2C(O3)C12,C=C1C(=O)OC2(C)[S+]([O-])C(OC(C)=O)C(C)C23OC2C1C2(C)C(O)C(OC(C)=O)C(C(C)(C)O)C3O,,7.160707950592041,7.160707950592041,Explorative Behaviour with High Threshold_5776
2976.0,C1CC2CC34CCC5COC(CCCCC3[SH+]2)(C5)CC4C1,CCCC(=O)OC1C(OC(C)=O)C(C)(O)C(C)(C)C2[S+]([O-])C3(C)CC24CCC2C(OC(C)=O)C1(OC2(C)C)C(OC(C)=O)C4(O)C(C)(O)CC3(C)O,,7.160216331481934,7.160216331481934,Explorative Behaviour with High Threshold_5777
2938.0,C=C1C(=O)C2C3CCCC24C(CCCC14)[SH+]CC1CCCC13,C=C1C(=O)C2C3(C)C(O)CCC24C(CC(C)(C)CC14O)[S+]([O-])C(O)C1C3CCC1(C)O,,7.159797668457031,7.159797668457031,Explorative Behaviour with High Threshold_5778
2959.0,C1CC2C[SH+]C(C1)C13CCCC(CC1)C3C2,C=C(C)C(=O)OC1C2C(OC(C)=O)C3(O)C4CCC3(C(O)C(O)C4(C)O)C(CC(CC=C(C)C)C2(C)CC)[S+]1[O-],,7.159485340118408,7.159485340118408,Explorative Behaviour with High Threshold_5779
2923.0,O=C1OC2[SH+]C13C1CCCC1C23,C=C(C)C1(O)CCC2(O)C34C(=O)OC([S+]3[O-])C4(O)C12C,,7.158736228942871,7.158736228942871,Explorative Behaviour with High Threshold_5780
2944.0,C1CC2CC3CC[SH+]C(C1)C21COCC31,CC1CCC2[S+]([O-])CCC3(C)CC1C21C(O)OC(O)C31,,7.158390998840332,7.158390998840332,Explorative Behaviour with High Threshold_5781
2954.0,O=C1[SH+]C2C=CC(=O)C34CCCCC23CCC1C4=O,CC(C)C1(O)CCC(C)C23CCC4(C)C(=O)[S+]([O-])C2C=CC(=O)C13C4=O,,7.158306121826172,7.158306121826172,Explorative Behaviour with High Threshold_5782
2935.0,O=C1CC2CC3CC4CC(C4=O)C(=O)C([SH+]3)C3CCC(OC(=O)c4cccnc4)C(=O)C4C(COC4CC2O1)C3,CC(=O)OC1C2OC(C)(C)C3CC(O)(C4C(=O)C5(C(C)=O)CC(CC([S+]4[O-])C(C)(C)C4(O)C(C)C(=O)OC14C)C5=O)C(C)(C)CC(OC(=O)c1cccnc1)C(=O)C23Cl,,7.158268451690674,7.158268451690674,Explorative Behaviour with High Threshold_5783
2928.0,C1CC2[SH+]CC3COC4CCOC2C34C1,CC1CC2[S+]([O-])CC3C(C)(C)OC4CC(C(C)(C)O)OC2(O)C43C1O,,7.158220291137695,7.158220291137695,Explorative Behaviour with High Threshold_5784
2949.0,C1CCC23OCC24CCCOCC4[SH+]CC2(CCCO2)CC3C1,CC(=O)OC1C2C(C)(C)CCC(OC(C)=O)C23OCC32C(O)CC(O)OCC2[S+]([O-])C(O)C12OC(C)(C)C(C(C)=O)C2O,,7.157763481140137,7.157763481140137,Explorative Behaviour with High Threshold_5785
2920.0,C=C1C[SH+]C2CCCC3CC(OC(=O)c4ccoc4)CC4=CC1COC432,C=C1C[S+]([O-])C2C(C)C(C)(C)C(O)C3C(C)(C)C(OC(=O)c4ccoc4)CC4=CC1(O)C(C)(O)OC423,,7.157748699188232,7.157748699188232,Explorative Behaviour with High Threshold_5786
2938.0,C1CC2CCCC23C(C1)CC1[SH+]C3CCC2CC21,CC=C(C)C(=O)OC1C2C(C)(C)C(OC(=O)NCC)CC3(O)C(C)(C)CCC23C2C(C)CC3C(C3(C)C)C1(O)[S+]2[O-],,7.157691478729248,7.157691478729248,Explorative Behaviour with High Threshold_5787
2950.0,O=C1NC(=O)C2(C(=O)N1)C1COC=CC([SH+]1)C21CCC23c4[nH]c5ccccc5c4CCN2C(=O)C3C1,COC1=CC2[S+]([O-])C(CO1)C1(C(=O)NC(=O)N(C)C1=O)C21CCC23c4[nH]c5ccccc5c4CCN2C(=O)C3C1,,7.157676696777344,7.157676696777344,Explorative Behaviour with High Threshold_5788
2961.0,C=C1CCCC2OCOC3(C(=O)C12)C1COCCC2OC2([SH+]1)C1c2cocc2C(=O)C2OC213,CC=C1C(O)CC(C)(C)C2OC(C)(OC)OC3(C(=O)C12C)C1COC(C)CC2(C)OC2([S+]1[O-])C1(C)c2coc(O)c2C(=O)C2OC231,,7.1569600105285645,7.1569600105285645,Explorative Behaviour with High Threshold_5789
2943.0,O=C1CC2CCC13C1C=CC(C4CCCCC4)CC3C2C[SH+]1,CC1CC23C(=O)CC1(O)C1(C)C[S+]([O-])C2C=CC(C2CCCCC2)CC31O,,7.156564235687256,7.156564235687256,Explorative Behaviour with High Threshold_5790
2999.0,c1cc(-c2occ3c2C2[SH+]CC4CCC5CCC3CC542)co1,C=CC(C)(O)CCC1(C)C2CCC3(C)CC24C(c2c(-c5ccoc5)oc(O)c23)[S+]([O-])CC4C1(C)C,,7.155794143676758,7.155794143676758,Explorative Behaviour with High Threshold_5791
2921.0,c1cc2c(s1)C13CC1C1CC(CO3)C([SH+]1)C1(CCOO1)C2,C=C(C)C1OOC2(Cc3c(sc(N)c3C(=O)OC)C34CC3(C=NO)C3CC(CO4)C2[S+]3[O-])C1C,,7.155618667602539,7.155618667602539,Explorative Behaviour with High Threshold_5792
2949.0,C1[SH+]C2Cc3nonc3C3C4CC1CC(C4)CN23,CC12CC3C[S+]([O-])C4Cc5nonc5C(C)(N4C1)C(C)(C3)C2,,7.155609130859375,7.155609130859375,Explorative Behaviour with High Threshold_5793
2943.0,C=C1CCC2(CC1=O)CC1C=CCCC2[SH+]1,CCC1C(=O)C(=C(Br)CO)CC(C)(O)C12C1CCC=CC(CC)([S+]1[O-])C2(Br)Br,,7.155059337615967,7.155059337615967,Explorative Behaviour with High Threshold_5794
2938.0,O=C1CCC2CC3CCCC4C5CCCCC5CCC34C([SH+]2)C1=O,C=C(C)C1(C)CCC2(C)C3(C)CCC(OC(C)=O)C(C)(C(=O)OC)C3CCC23C2C(=O)C(=O)CC(C)C(C(OC(C)=O)C13)[S+]2[O-],,7.154935836791992,7.154935836791992,Explorative Behaviour with High Threshold_5795
2965.0,O=C(C1CC1)C1OC2OC2C[SH+]C2CCC3(CC4C(CC5OC54)C4CCC45OCOCC5O3)C3CC1C23,COC(=O)C12C3C(C)CC4(CC5(C)C(CC6OC65)C5CCC56OC(C)(C)OC(C)C6O4)C1(C=O)CC2C(C)(C(=O)C1CC1C(F)(F)C(F)(F)F)OC1OC1(C)C[S+]3[O-],,7.154603481292725,7.154603481292725,Explorative Behaviour with High Threshold_5796
2922.0,C=C1C2CCCC3CC(=O)OC3C3[SH+]OC3C1C2,C=C1C2(O)CC1(O)C1(C)O[S+]([O-])C1C1(O)OC(=O)C(C)C1CC(OC(C)=O)C2C,,7.154483795166016,7.154483795166016,Explorative Behaviour with High Threshold_5797
2951.0,O=C1C2CCC3[SH+]C4COC1(C4)C3CC2,CC(=O)OC1C2[S+]([O-])C3CC(C)(O)C4CCC3(C)C1(OC2(C)C)C4=O,,7.15407657623291,7.15407657623291,Explorative Behaviour with High Threshold_5798
2945.0,C1CCC2OCC3(OC2OC1)C1CC[SH+]C3CO1,CC1OC2(C(C)C)CC[S+]([O-])C1C21COC2C(O)C(O)C(O)C(C(=O)O)OC2(C)O1,,7.15406608581543,7.15406608581543,Explorative Behaviour with High Threshold_5799
2928.0,O=C1C=CC2=CC3C4[SH+]CCC35C(CCC12)CCC45,COC1=CC2=CC3C4C5C(OC)CC(OC)(C(OC(C)=O)C(O)C2(O)C1=O)C35C(OC(C)=O)C[S+]4[O-],,7.154007911682129,7.154007911682129,Explorative Behaviour with High Threshold_5800
2951.0,O=C1C2CC3CC2[SH+]C2CC(=O)C4C3CCC3C2COC1C34,C=C(C)C12C(OC(C)=O)C3[S+]([O-])C4C(C)C(=O)C5(O)C6C(O)(OCC4(C)C6(O)CCC51C)C(=O)C3(C)C2(O)CO,,7.153903007507324,7.153903007507324,Explorative Behaviour with High Threshold_5801
2945.0,C1CC2C[SH+]C3C(CCC4C5CCCC4C3CC5)C2C1,CC(=O)C1(O)C(O)CC2C3CC(O)C4C5C(C)(O)CCC4(F)C(O)CC5(C)C3[S+]([O-])CC21C,,7.1537089347839355,7.1537089347839355,Explorative Behaviour with High Threshold_5802
2978.0,C1CC2CC3C[SH+]C4CCC(C2O1)C4C31CO1,CC(=O)OC(C)C1C2(OC(C)=O)CC(C)(C)OC2C2(C)CCC3[S+]([O-])CC1(O)C1(CO1)C32C,,7.153661251068115,7.153661251068115,Explorative Behaviour with High Threshold_5803
2946.0,O=C1[SH+]C2C(=O)OC34OCC3CCC3(C=CCO3)CCC1C24,COC(=O)CC1C2(C)C(=O)[S+]([O-])C3C(=O)OC4(OC(C)(C)C4CC(C)C4(C=CC(C)(C)O4)C1(C)C)C32,,7.153506755828857,7.153506755828857,Explorative Behaviour with High Threshold_5804
2964.0,O=C1CC23OCCCC45OCC4[SH+]Cc4c(c6ccccc6n4-c4cnccn4)C5C2C(O1)O3,COC12c3c(n(-c4cncc(Br)n4)c4ccccc34)C[S+]([O-])C3COC31CC(Br)(Br)C(C)(C)OC13CC(=O)OC(O1)C32,,7.153342247009277,7.153342247009277,Explorative Behaviour with High Threshold_5805
2939.0,C=C1C(=O)CC2CC(CC34C[SH+]C(CO3)C4)C3CCCC3CC12,C=C1C(=O)C(C)(C)C2CC(OC)(C(O)C34CC(CO3)[S+]([O-])C4(C)C)C3C(O)CC(C)(O)C3(OC)CC12,,7.153287410736084,7.153287410736084,Explorative Behaviour with High Threshold_5806
2993.0,O=C(C=Cc1cccnc1)OC1[SH+]C2CC(c3ccoc3)CC3CC4CC1C1C5CCC(=O)C5CC3(C4)C21,COC(=O)C1(O)C2(C)CC34CC5(C)C(=O)C(O)(C(C)C)C(C(C)(C)O)C5C5(C)C(C)(C(OC(=O)C=Cc6cccnc6)[S+]([O-])C(C)(C(C)(C)C(c6ccoc6)CC31O)C45O)C2OC(C)=O,,7.153253555297852,7.153253555297852,Explorative Behaviour with High Threshold_5807
2974.0,C=C1CCC2=CCC34CCCC5CCC(O3)[SH+]C1C2C54,C=C1CC(OC(C)=O)C2=C(C)CC34OC5(C)[S+]([O-])C1C2(O)C3(C)C(CCC4(C)C)C(O)C5(C)C,,7.152923107147217,7.152923107147217,Explorative Behaviour with High Threshold_5808
2939.0,C=C1CCC2CC3C4CC5CCCC5C([SH+]4)C3C12,C=C1CC(O)C2(OC(C)=O)C1(O)C1(C)C3[S+]([O-])C(O)(CC4C(C(C)(C)O)C(O)CC43C)C1(C)C2(O)C(C)(C)O,,7.152880668640137,7.152880668640137,Explorative Behaviour with High Threshold_5809
2926.0,C1=CC2CC1[SH+]C1CCCC21,[O-][S+]1C2C=CC(C2)C2(Br)C1CC(Br)(Br)C2Br,,7.152786731719971,7.152786731719971,Explorative Behaviour with High Threshold_5810
2953.0,C1CCC2(OC1)OC1OC13CC14OC5OCOC5CC1CCC([SH+]4)C3OC1CCCCC12,CC1C(O)C2[S+]([O-])C3(OC4(C)OC(C)(C)OC4CC13O)C(C)C13OC1OC1(CCC(O)(C(C)(C)C)CO1)C1CC(O)CCC1(C)OC23C,,7.152737140655518,7.152737140655518,Explorative Behaviour with High Threshold_5811
2924.0,C=C1CCCC(CC2OCCC3CCCC4[SH+]C5OC(=O)C2C345)C1,C=CC1(C)CC2(O)C(C)(O)C(C)(O)CC3[S+]([O-])C4OC(=O)C(O)(C(C(O)C5C(C)(O)CCC(=C)C5(C)C)O1)C342,,7.152655601501465,7.152655601501465,Explorative Behaviour with High Threshold_5812
2937.0,C1CC2CCC3C4OC2C4C3[SH+]1,CCC(=O)OC1CC2CC(CC#N)[S+]([O-])C3C1(C)C1(C)OC2C31O,,7.152494430541992,7.152494430541992,Explorative Behaviour with High Threshold_5813
2922.0,O=C1OC2CCC34C(CCOC23)CC[SH+]C14,C=C(C)C1(OC(=O)C(F)(F)F)OC2C3(C)CCC24C(C(=O)O3)[S+]([O-])C(C)CC4C1(C)CCC=C(C)C,,7.152314186096191,7.152314186096191,Explorative Behaviour with High Threshold_5814
2934.0,O=C(Nc1ccccc1)OC1C2CCC3C4C5COC([SH+]5)C31C4C2=O,CC12CC(O)C3(C)C4(O)C5COC(O)([S+]5[O-])C3(C1OC(=O)Nc1ccccc1)C4C2=O,,7.15214729309082,7.15214729309082,Explorative Behaviour with High Threshold_5815
2991.0,O=C1OCCC2CCC34CCCC3C3S[SH+]C4OC3C12,CC1(C)OC(=O)C2(C)C3OC4(O)[S+]([O-])SC3C3CCC(C)(O)C34CCC2(O)C1O,,7.152027130126953,7.152027130126953,Explorative Behaviour with High Threshold_5816
2973.0,C1CC2CC34CC(C(C1)CO2)C(C3)C1CCCC4[SH+]1,CC(=O)OC1C(C(C)C(O)C(O)(O)C(C)C)C2COC(CC(=O)O)(C1(C)CCC=O)C(C)(C)C13C(O)C(C4[S+]([O-])C1CCC4(C)C)C2(C)C3O,,7.151359558105469,7.151359558105469,Explorative Behaviour with High Threshold_5817
2998.0,C1CC2CCC3CCC4OC([SH+]1)C24OO3,CC1C[S+]([O-])C2OC3(O)CC(O)C4(C)CCC1C23OO4,,7.151164531707764,7.151164531707764,Explorative Behaviour with High Threshold_5818
2954.0,O=C1[SH+]C2C3C4CCOC4CCC24CCCC4COC2C1CC23,CC(=O)OC1C(O)C2(CO)OC(C)(C)C(CCC(C)(C)O)C2(C)C2C3[S+]([O-])C(=O)C4CC2(C)C4(O)OCC2(C(C)(C)O)C(C)C(O)C(O)C132,,7.15099573135376,7.15099573135376,Explorative Behaviour with High Threshold_5819
2923.0,O=C1C[SH+]C2CC(=O)C3OC24CC(OC(=O)C=Cc2ccccc2)CC3COC4C1,C=C(C)C1C(=O)C(C)(O)C2OC(C)(C)C3C4OC2(CC(OC(=O)C=Cc2ccc(O)c(OC)c2)C3O)C(C(O)C4=O)[S+]1[O-],,7.150450229644775,7.150450229644775,Explorative Behaviour with High Threshold_5820
2944.0,O=C1C=CC(=O)C23C4CCC1C2CCC1CCCC1C3[SH+]4,CC1CC2CCC(C)(O)C2C2[S+]([O-])C3C(C(C)(C)O)CC4(C)C(=O)C=CC(=O)C32C14O,,7.1500043869018555,7.1500043869018555,Explorative Behaviour with High Threshold_5821
2934.0,C1CC2C[SH+]C3CCC1OC1OOC213,CC1C2CCC3(C)CCC([S+]1[O-])C21OOC1(C)O3,,7.149990558624268,7.149990558624268,Explorative Behaviour with High Threshold_5822
2998.0,O=c1oc2cc3c(cc2o1)C1OC2(OCC1O3)OC1CC(OCO1)[SH+]2,CC1OC2OC3(OCC4Oc5cc6oc(=O)oc6cc5C4(C)O3)[S+]([O-])C(C)(O1)C2(O)O,,7.149829387664795,7.149829387664795,Explorative Behaviour with High Threshold_5823
2926.0,N=C1CC2C=CC=C2C2(C1)CC1CC(c3cccs3)(C2)[SH+]1,N#CC1C(=N)C([N+](=O)[O-])C2C=CC=C2C12CC1CC(c3ccc(Cl)s3)(C2)[S+]1[O-],,7.149817943572998,7.149817943572998,Explorative Behaviour with High Threshold_5824
2936.0,c1cc2c(o1)CC1C2CC2CC1C1CC2[SH+]1,CC1(CO)C2C3CC(O)(C1[S+]2[O-])C(O)C1(C)c2cc(O)oc2CC31C,,7.149623870849609,7.149623870849609,Explorative Behaviour with High Threshold_5825
2919.0,O=C(OC1CC2COC3(CCC3C1)C1CCC2[SH+]O1)c1ccccc1,CC1(C)OC23C4(O)O[S+]([O-])C(CC4O)C1(O)C(C)(C)C(OC(=O)c1ccccc1)CC2(O)C(C)(O)C3(C)C,,7.149589538574219,7.149589538574219,Explorative Behaviour with High Threshold_5826
2927.0,C1CC2CCC3[SH+]C2C2C(C1)CC3C1OC12,CC(=O)C1(C)CCC2C3C4OC4C(O)(C4C(O)C(O)C1C3(O)[S+]4[O-])C2(C)C,,7.1491827964782715,7.1491827964782715,Explorative Behaviour with High Threshold_5827
2932.0,C1OC2C3CC45CC3CC43CCC([SH+]1)C(CO5)C1C2CCC13,COC(=O)C12CC(O)C3C1C1COC45CC6C(OC)C34C(OC)CC1[S+]([O-])C(OC)OC2C6(C)C5,,7.148989200592041,7.148989200592041,Explorative Behaviour with High Threshold_5828
2930.0,O=C1CC2[SH+]C3(CCCC24OCOC4CC3)C1,CC1CC23CC(=O)CC([S+]2[O-])C2(CC(Br)C3(C)C)OC(C)(C)OC12,,7.148827075958252,7.148827075958252,Explorative Behaviour with High Threshold_5829
2968.0,C1CC2(C1)C1OC1C13C[SH+]C(CO1)N23,CC(C)(C)CC12OC1(C)C1(CCC1)N1C3COC12C[S+]3[O-],,7.148396015167236,7.148396015167236,Explorative Behaviour with High Threshold_5830
2945.0,C1CC2[SH+]C(C1)C1CCC3CCCC34COC2CCC14,CC1(O)CCC2(O)C3CCC4C(NS(C)(=O)=O)CCC45COC(C)(CCC35)C1[S+]2[O-],,7.1478376388549805,7.1478376388549805,Explorative Behaviour with High Threshold_5831
2945.0,C1CC2CC3OC4C[SH+]C5CCC(C2C1)C5C3C4,C=C(C)C12C(OC(C)=O)C(C)C(C)(O)C1(O)C(C)C1OC3C[S+]([O-])C4C(OC(C)=O)C(C)C2(O)C4(C)C1(O)C3,,7.147704124450684,7.147704124450684,Explorative Behaviour with High Threshold_5832
2929.0,C1CC2CNC(C1)C13CCC1(C2)C1C[SH+]C3C1,CCN1CC2(C)CC(OC)C(O)C1C13C(OC)C(O)C1(C1CC3[S+]([O-])C1O)C2C(=O)OC,,7.147273063659668,7.147273063659668,Explorative Behaviour with High Threshold_5833
2942.0,C1CC2CCC3CC4CCC23C(C1)[SH+]4,CC(=O)OC1C(C)C2(O)C(C)CCC3[S+]([O-])C4(O)C(C)(C)C(C=O)C32C1(O)C4(C)O,,7.147238731384277,7.147238731384277,Explorative Behaviour with High Threshold_5834
2950.0,O=C1CC12C1C=CCC([SH+]C1)C21OC2OCCCC2OC1=O,CC(C)C1=CC2C[S+]([O-])C(C1(C)C)C1(OC3OC(C)C(O)C(O)C3OC1=O)C21CC1=O,,7.146657943725586,7.146657943725586,Explorative Behaviour with High Threshold_5835
2963.0,C=C1C(=O)OCC1CC1C2CCC3C4CCC([SH+]2)C31O4,C=C1C(=O)OCC1C(C)(CCC(=O)OCC)C1C23OC4CCC2[S+]([O-])C1(C)CCC43,,7.146628379821777,7.146628379821777,Explorative Behaviour with High Threshold_5836
2925.0,C=C1CC23CCC4C(=O)OC=CC4C2[SH+]C1OC3,C=C1CC23C(OC)OC1[S+]([O-])C2C1(O)C=C(C)OC(=O)C1C(O)C3OC(C)=O,,7.14617395401001,7.14617395401001,Explorative Behaviour with High Threshold_5837
2988.0,c1cc(C2CC34C5C[SH+]C3OCC3C(C5)C(O2)C4CN3C2CCCCO2)co1,COC(=O)C12C[S+]([O-])C3OC(C)(C)C4(O)N(C5OC(CO)C(O)C(O)C5O)CC5(O)C(OC(C)(c6ccoc6)CC351)C4(C(C)C)C2(O)C(C)C,,7.145881175994873,7.145881175994873,Explorative Behaviour with High Threshold_5838
2940.0,C=C1COC23C(CCC4=CCCC(=O)C42)[SH+]C3C1,C=C1COC23C(C1)[S+]([O-])C2(Br)C(Br)(C(Br)Br)C(Br)C1=CC(Br)C(Br)C(=O)C13C,,7.14582633972168,7.14582633972168,Explorative Behaviour with High Threshold_5839
2990.0,O=c1c2c3c(cn1-c1ccccc1)OC1C4CCC31C1(c3[nH]c5ccccc5c3CC3NCCC31)C13CC=CC1(CCc1ccoc13)C(C2)[SH+]4,COc1ccc(-n2c(O)c3c4c(c2=O)CC2[S+]([O-])C5(O)C(O)CC4(C5O3)C3(c4[nH]c5ccccc5c4CC4N(C)CC(C)C43C)C34c5occc5C(C)CC23C=CC4OC)cc1,,7.145766258239746,7.145766258239746,Explorative Behaviour with High Threshold_5840
2943.0,C1=CC2CC3CC4C=CC3(CC4)C(C1)[SH+]2,CC(=O)OCC12C(C)C3C=C(C)CC([S+]3[O-])C13C=CC(C)(CC3)C2OC(C)=O,,7.145398139953613,7.145398139953613,Explorative Behaviour with High Threshold_5841
2919.0,C=C1C(=O)C2C3CCCCC([SH+]CCC3)C23CCC1C3,C=C1C(=O)C2C3(C)CCC(C)(O)C(C(=O)O)C([S+]([O-])CCC3OC(N)=O)C23CCC1C3,,7.145132064819336,7.145132064819336,Explorative Behaviour with High Threshold_5842
2917.0,C=C1C2CC3=C([SH+]2)C2CC(CC3=O)C1C(=O)O2,C=C1C2CC3=C([S+]2[O-])C2(CCCC)OC(=O)C1(Br)C(C(C)C3=O)C2O,,7.145061016082764,7.145061016082764,Explorative Behaviour with High Threshold_5843
2934.0,O=C1C=C2CC=C3C(=O)CC=C4C5CC(CO5)CC([SH+]1)C234,COC1C=C2C3OC(C)(C)C(CC4(O)[S+]([O-])C(=O)C=C5C(C)(C)C=C(C1=O)C254)C3(C)C,,7.144607067108154,7.144607067108154,Explorative Behaviour with High Threshold_5844
2942.0,C1=CC23CCC(CC4CC2C2CC[SH+]C2C2C5OC2C4CC5OC2CCCCO2)C3OC1,C=CC1C2C3CC[S+]([O-])C3C3(O)C4(C)OC3(O)C(CC4OC3OC(C(C)O)C(O)C(O)C3O)C1(C(=C)C)CC1C(C)CC23C=CC(C)(C)OC13,,7.144577980041504,7.144577980041504,Explorative Behaviour with High Threshold_5845
2970.0,C=C1CC2C3=C(C3)OC(Cn3ccnn3)CC3C[SH+]CC34OC3(CCCC3)OC3(CCCCO3)C3OC34C2C2CCC12,C=CC1(C)CC2C3C(O)(C4=C(OC(Cn5cc(C(=O)OC)nn5)C(O)C5C[S+]([O-])CC56OC5(CCCC5)OC5(CCCC(C)O5)C5OC536)C4(C)C)C(O)C(=C)C21C(=O)O,,7.144388198852539,7.144388198852539,Explorative Behaviour with High Threshold_5846
2947.0,O=C1OC2CC[SH+]C1C13CCC(CCC21)OO3,CC12CCC3C4(C)CC[S+]([O-])C(C(=O)O4)C3(CC1)OO2,,7.144302845001221,7.144302845001221,Explorative Behaviour with High Threshold_5847
2925.0,O=C1c2ccccc2C(=O)C2C=CC(=O)C23C=CC1C1C=CCCC3[SH+]1,CC1=CC2C(=O)c3ccccc3C(=O)C3(C)C=CC2(C1=O)C1(C)CCC=CC3[S+]1[O-],,7.144190311431885,7.144190311431885,Explorative Behaviour with High Threshold_5848
2934.0,C=C1CC23C4CCCC2[SH+]CC1CC3CC4,C=C1CC23C4CC(C)(C)C(O)C2C(C)(C)C(O)C3C(C)(C)C1(O)C[S+]4[O-],,7.143311023712158,7.143311023712158,Explorative Behaviour with High Threshold_5849
2935.0,c1cc2c3c(c1)OC14CNCCC31C1CC4(C[SH+]1)C2,CCC1NCCC23c4c5ccc(O)c4OC12C1(C5)CC3[S+]([O-])C1,,7.143064975738525,7.143064975738525,Explorative Behaviour with High Threshold_5850
2926.0,O=C1OC2C3C=CC(=O)C(CC2C2CCC1C2)[SH+]3,C=C(C)C12CC(C)C(C1O)C1(O)C(O)(OC2=O)C2C=C(C)C(=O)C(O)([S+]2[O-])C1(C)O,,7.143062114715576,7.143062114715576,Explorative Behaviour with High Threshold_5851
2981.0,C1OC2C3OC4OC(C(C[SH+]4)O3)C2O1,CC1(C)OC2C(O1)C1(N)OC3(C)OC2(C)OC1(O)C(O)[S+]3[O-],,7.1429548263549805,7.1429548263549805,Explorative Behaviour with High Threshold_5852
2950.0,O=C1CC2[SH+]OC3CC4CCCC32C4N1,C=C(C)C1CCC2(C)CC3O[S+]([O-])C4CC(=O)NC2(O)C314,,7.142760753631592,7.142760753631592,Explorative Behaviour with High Threshold_5853
2938.0,O=C1CCCC2C1OC1C3CC(CC[SH+]3)C3OCOC3C13C1CCC(c4cocn4)OC3C21,CC1CC(=O)C2OC3C4[S+]([O-])CC(O)C(C5OC(C)(C)OC5C35C3OC(c6cocn6)C(C)CC5(O)C3(O)C2(O)C1)C4(C)C,,7.14265251159668,7.14265251159668,Explorative Behaviour with High Threshold_5854
2953.0,O=C1CCC23C4CCCCC2C1[SH+]OC(=O)C3OC4,CNC1CC23C4C(C1=O)[S+]([O-])OC(=O)C2(C)OCC3(C)CCC(O)C4(C)O,,7.141931533813477,7.141931533813477,Explorative Behaviour with High Threshold_5855
2938.0,O=C1CC23OC(C=CC(=O)C24CC4)C(=O)C24CCCC2OC3[SH+]C14,CC1=CC2OC3(C(Br)C(=O)C4[S+]([O-])C3OC3(O)C(O)C(C(C)(C)N)CC43C2=O)C2(CC2C)C1=O,,7.141908168792725,7.141908168792725,Explorative Behaviour with High Threshold_5856
2975.0,O=C1C=CC2(C[SH+]C3CCCC45CCC(C4)C4OC4C2C3C52CCCS2)O1,CC(=O)OC1C2CCC13C(C)C(O)CC1[S+]([O-])C(O)C4(OC(=O)C(C)=C4C)C(C)(C4OC24C)C1(O)C31SCC(C)(O)C1O,,7.141641139984131,7.141641139984131,Explorative Behaviour with High Threshold_5857
2932.0,O=C1OC2CC3(CNCC3[SH+]2)O1,O=C1OC2CC3(CNCC3[S+]2[O-])O1,,7.141470432281494,7.141470432281494,Explorative Behaviour with High Threshold_5858
2962.0,C=C1C[SH+]C2CCC3CC34OC4C3OC4C=CC(=O)C=C4C3OC12,C=C1C[S+]([O-])C2CCC3C(C)(C)C34OC4C3(C)OC4(C)C=C(Br)C(=O)C(C)=C4C3OC12,,7.141383647918701,7.141383647918701,Explorative Behaviour with High Threshold_5859
2926.0,C1=CC2(N=NNCN2)N[SH+]1,NC1NN=NC2(C=C[S+]([O-])N2)N1,,7.1411662101745605,7.1411662101745605,Explorative Behaviour with High Threshold_5860
2974.0,C=C1CC23C4CC2[NH+](Cc2ccccn2)C(C[SH+]4)C3CO1,C=C1CC23C4CC2[N+](C)(Cc2ccccn2)C(C[S+]4[O-])C3(C(=O)OC)C(C)(OC(C)(C)O)O1,,7.141030788421631,7.141030788421631,Explorative Behaviour with High Threshold_5861
